t_risk,v_pred,t_pred
1.0,0.5,0.641187406570916
0.9,0.5,0.641187406570916
0.8,0.5,0.641187406570916
0.7000000000000001,0.38,0.641187406570916
0.6000000000000001,0.0,0.641187406570916
