t_risk,v_pred,t_pred
1.0,1.0,0.17042835049066152
0.9,1.0,0.17042835049066152
0.8,1.0,0.17042835049066152
0.7000000000000001,1.0,0.17042835049066152
0.6000000000000001,0.96,0.17042835049066152
0.5,0.9,0.17042835049066152
0.4,1.0,0.17042835049066152
0.30000000000000004,0.7,0.17042835049066152
0.2,0.6,0.17042835049066152
0.1,0.0,0.17042835049066152
