t_risk,j_risk,j_pred
1.0,8.047189562170502,14.07113863056944
0.9,7.520386983881371,13.787092839356335
0.8,6.931471805599453,9.880921349785028
0.7000000000000001,6.26381484247684,9.762906683731037
0.6000000000000001,5.493061443340549,8.466758706269138
0.5,4.5814536593707755,8.902409105726006
0.4,3.4657359027997265,12.00266531508304
0.30000000000000004,2.0273255405408226,9.771414473747825
0.2,0.0,9.21865460468948
0.1,0,4.962449669583776
0.0,0,0.0
