t_risk,j_risk,j_pred
1.0,1.3862943611198906,0.7282925143997191
0.9,1.1755733298042381,0.5947403077056789
0.8,0.9400072584914713,0.35686901478474237
0.7000000000000001,0.672944473242426,0.18028022843298358
0.6000000000000001,0.3646431135879096,0.0
0.5,0.0,0.0
0.4,0,0.0
0.30000000000000004,0,0.0
0.2,0,0.0
0.1,0,0.0
0.0,0,0.0
