t_risk,j_risk,j_pred
1.0,8.047189562170502,7.721404247286668
0.9,7.520386983881371,5.418857457650875
0.8,6.931471805599453,6.586347189477615
0.7000000000000001,6.26381484247684,6.644410432855106
0.6000000000000001,5.493061443340549,4.754617489051411
0.5,4.5814536593707755,3.5628410555806735
0.4,3.4657359027997265,2.9582621224982604
0.30000000000000004,2.0273255405408226,1.8390225043494675
0.2,0.0,0.5210000120383289
0.1,0,0.0
0.0,0,0.0
