q_test,t_risk,j_pred
0.0,1.0,13.474606738619482
0.0,0.9,12.295715452826101
0.0,0.8,13.611157743864455
0.0,0.7000000000000001,11.76239535500138
0.0,0.6000000000000001,11.310140556437553
0.0,0.5,11.202218694431574
0.0,0.4,10.879273901322694
0.0,0.30000000000000004,9.689847373572254
0.0,0.2,11.02833153171312
0.0,0.1,8.181334557019433
0.0,0.0,0.0
0.1,1.0,13.67268679150023
0.1,0.9,13.301060055260796
0.1,0.8,12.002610897303141
0.1,0.7000000000000001,11.978922496763133
0.1,0.6000000000000001,17.462315681871075
0.1,0.5,12.3641473641446
0.1,0.4,13.414485354125514
0.1,0.30000000000000004,12.882829831736297
0.1,0.2,13.286125302616764
0.1,0.1,10.085182646279447
0.1,0.0,0.0
0.2,1.0,23.169035921328575
0.2,0.9,19.126797383544655
0.2,0.8,50.94828562269572
0.2,0.7000000000000001,19.657889671990983
0.2,0.6000000000000001,26.118264542192406
0.2,0.5,21.900259318406224
0.2,0.4,16.188907877483356
0.2,0.30000000000000004,13.392744998666352
0.2,0.2,10.698788743273447
0.2,0.1,11.201798552725531
0.2,0.0,0.0
0.30000000000000004,1.0,32.28239626932071
0.30000000000000004,0.9,29.098842306687082
0.30000000000000004,0.8,20.71343042436785
0.30000000000000004,0.7000000000000001,30.693965086034915
0.30000000000000004,0.6000000000000001,26.560522484243023
0.30000000000000004,0.5,15.776677441787285
0.30000000000000004,0.4,17.326107522372055
0.30000000000000004,0.30000000000000004,21.949215659100616
0.30000000000000004,0.2,16.172295084832054
0.30000000000000004,0.1,13.16656442595628
0.30000000000000004,0.0,0.0
0.4,1.0,22.993158473396814
0.4,0.9,26.40781965884885
0.4,0.8,19.634622997585623
0.4,0.7000000000000001,22.676019803134913
0.4,0.6000000000000001,27.227169368572692
0.4,0.5,24.78049899668334
0.4,0.4,21.394736335525273
0.4,0.30000000000000004,17.47972219357645
0.4,0.2,16.413645787797016
0.4,0.1,14.4328684150901
0.4,0.0,0.0
0.5,1.0,24.254425218250088
0.5,0.9,27.893349406444816
0.5,0.8,26.48737412405737
0.5,0.7000000000000001,34.30843608333624
0.5,0.6000000000000001,27.048703883390175
0.5,0.5,30.062121807691035
0.5,0.4,28.193319968953645
0.5,0.30000000000000004,27.36386244568667
0.5,0.2,13.924237506623248
0.5,0.1,16.342257567205202
0.5,0.0,0.0
0.6000000000000001,1.0,40.14799643783694
0.6000000000000001,0.9,33.19982729913664
0.6000000000000001,0.8,28.537017004662765
0.6000000000000001,0.7000000000000001,27.012627249485213
0.6000000000000001,0.6000000000000001,31.287469280715847
0.6000000000000001,0.5,19.997255944207648
0.6000000000000001,0.4,21.71557091694277
0.6000000000000001,0.30000000000000004,25.867364838935472
0.6000000000000001,0.2,16.779549875065175
0.6000000000000001,0.1,12.38009061762955
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,21.785391910841607
0.7000000000000001,0.9,24.3507674714453
0.7000000000000001,0.8,28.658353748867235
0.7000000000000001,0.7000000000000001,24.911060224346123
0.7000000000000001,0.6000000000000001,23.7435687229789
0.7000000000000001,0.5,21.63256576479941
0.7000000000000001,0.4,28.199766244030283
0.7000000000000001,0.30000000000000004,21.507528657727143
0.7000000000000001,0.2,36.4802171484024
0.7000000000000001,0.1,11.892577197606565
0.7000000000000001,0.0,0.0
0.8,1.0,23.38268827345471
0.8,0.9,27.177952290276483
0.8,0.8,25.25650031941545
0.8,0.7000000000000001,26.54744211094591
0.8,0.6000000000000001,19.819807786166184
0.8,0.5,24.021805810095472
0.8,0.4,21.71927705825104
0.8,0.30000000000000004,18.40925195421474
0.8,0.2,17.452915586602977
0.8,0.1,12.580718957257773
0.8,0.0,0.0
0.9,1.0,32.76001703117111
0.9,0.9,38.49627714287661
0.9,0.8,27.512613276722238
0.9,0.7000000000000001,28.26045257279223
0.9,0.6000000000000001,32.60896542604934
0.9,0.5,23.963070324974602
0.9,0.4,20.747330144053475
0.9,0.30000000000000004,19.671470039718212
0.9,0.2,28.201086044482352
0.9,0.1,15.072577659993472
0.9,0.0,0.0
1.0,1.0,37.94855873466203
1.0,0.9,31.19450603976517
1.0,0.8,33.1713677423725
1.0,0.7000000000000001,34.29936858714116
1.0,0.6000000000000001,32.216165632652775
1.0,0.5,28.276431354277964
1.0,0.4,38.6065853360284
1.0,0.30000000000000004,26.698796153053156
1.0,0.2,31.811724082399603
1.0,0.1,19.365194247242492
1.0,0.0,0.0
