q_test,t_risk,j_pred
0.0,1.0,11.540853633157015
0.0,0.9,11.70019801781922
0.0,0.8,9.307731544217093
0.0,0.7000000000000001,12.130077210164886
0.0,0.6000000000000001,10.619505181253825
0.0,0.5,11.81023869544997
0.0,0.4,11.615064075797136
0.0,0.30000000000000004,11.269637206485134
0.0,0.2,10.846997887391774
0.0,0.1,6.486444419893895
0.0,0.0,0.0
0.1,1.0,241.43393379943788
0.1,0.9,253.68758965464212
0.1,0.8,253.4019921265293
0.1,0.7000000000000001,21.492912403769527
0.1,0.6000000000000001,67.92783188128578
0.1,0.5,22.84831630237575
0.1,0.4,32.493670558065126
0.1,0.30000000000000004,10.407674470339108
0.1,0.2,13.147796831557962
0.1,0.1,7.275442859372622
0.1,0.0,0.0
0.2,1.0,55359.06052981614
0.2,0.9,58385.34835783204
0.2,0.8,13214.315834592342
0.2,0.7000000000000001,49004.79532574575
0.2,0.6000000000000001,416.0240191612962
0.2,0.5,4835.115854972626
0.2,0.4,315.70082146170677
0.2,0.30000000000000004,55.17297936543008
0.2,0.2,12.786490058727725
0.2,0.1,8.179973332424346
0.2,0.0,0.0
0.30000000000000004,1.0,173361.01936424323
0.30000000000000004,0.9,141540.5423059948
0.30000000000000004,0.8,115533.57545241978
0.30000000000000004,0.7000000000000001,79224.78773235885
0.30000000000000004,0.6000000000000001,47506.39214822558
0.30000000000000004,0.5,53572.24823365698
0.30000000000000004,0.4,14814.116937572293
0.30000000000000004,0.30000000000000004,362.53600968542014
0.30000000000000004,0.2,60.271681813241116
0.30000000000000004,0.1,9.627600305398621
0.30000000000000004,0.0,0.0
0.4,1.0,236826.6227147017
0.4,0.9,243697.3185399306
0.4,0.8,107257.887442907
0.4,0.7000000000000001,159347.05790499132
0.4,0.6000000000000001,146450.90949559247
0.4,0.5,103558.35579566691
0.4,0.4,51224.49456474909
0.4,0.30000000000000004,30432.779511515055
0.4,0.2,121.7755019265562
0.4,0.1,19.49581128469804
0.4,0.0,0.0
0.5,1.0,106212.08294833082
0.5,0.9,149508.27233735422
0.5,0.8,93611.90400390874
0.5,0.7000000000000001,74352.32720896852
0.5,0.6000000000000001,101932.64585591243
0.5,0.5,73668.91240899326
0.5,0.4,45154.16321574865
0.5,0.30000000000000004,70924.6831170128
0.5,0.2,125.75108466642051
0.5,0.1,18.06715795288684
0.5,0.0,0.0
0.6000000000000001,1.0,136813.4329158556
0.6000000000000001,0.9,117304.86780661515
0.6000000000000001,0.8,283176.2530107777
0.6000000000000001,0.7000000000000001,164148.70606075504
0.6000000000000001,0.6000000000000001,104257.0109344565
0.6000000000000001,0.5,102124.78249691716
0.6000000000000001,0.4,98182.33435151988
0.6000000000000001,0.30000000000000004,48962.781053456296
0.6000000000000001,0.2,26880.83337123568
0.6000000000000001,0.1,35.577320010746405
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,195059.57030422648
0.7000000000000001,0.9,108952.61016108957
0.7000000000000001,0.8,126440.13876313256
0.7000000000000001,0.7000000000000001,155293.83242662923
0.7000000000000001,0.6000000000000001,136464.66938430443
0.7000000000000001,0.5,129268.59197972964
0.7000000000000001,0.4,54600.725989630686
0.7000000000000001,0.30000000000000004,108108.20768498411
0.7000000000000001,0.2,36465.26796602408
0.7000000000000001,0.1,13.946461889646612
0.7000000000000001,0.0,0.0
0.8,1.0,100076.95180972046
0.8,0.9,130036.2769728011
0.8,0.8,127729.52729367958
0.8,0.7000000000000001,80704.81506819153
0.8,0.6000000000000001,103312.1424587924
0.8,0.5,100326.16039094236
0.8,0.4,26245.304239992085
0.8,0.30000000000000004,72195.39059740481
0.8,0.2,18200.74079991483
0.8,0.1,139.6187205184865
0.8,0.0,0.0
0.9,1.0,56952.242136746645
0.9,0.9,59006.729340592916
0.9,0.8,37479.7877813571
0.9,0.7000000000000001,34636.72804462665
0.9,0.6000000000000001,42612.23296637694
0.9,0.5,35737.70510239454
0.9,0.4,5747.492066452967
0.9,0.30000000000000004,41.042563993893985
0.9,0.2,30.90866749757809
0.9,0.1,40.27674940522293
0.9,0.0,0.0
1.0,1.0,526.2240541522833
1.0,0.9,647.1027907638559
1.0,0.8,439.7515670621004
1.0,0.7000000000000001,556.9061736662519
1.0,0.6000000000000001,625.4895828758015
1.0,0.5,813.5432866485569
1.0,0.4,775.5221910553403
1.0,0.30000000000000004,475.681246800005
1.0,0.2,574.6728714956423
1.0,0.1,313.60121387138616
1.0,0.0,0.0
