q_test,t_risk,j_pred
0.0,1.0,10.406217566150332
0.0,0.9,10.042939043995773
0.0,0.8,10.653843121386098
0.0,0.7000000000000001,9.864964248206638
0.0,0.6000000000000001,9.480144793821307
0.0,0.5,8.627814646165282
0.0,0.4,6.91552578816747
0.0,0.30000000000000004,5.336329442284649
0.0,0.2,2.6234392752089155
0.0,0.1,0.0
0.0,0.0,0.0
0.1,1.0,49.753891622433294
0.1,0.9,19.380031493694307
0.1,0.8,15.452743867069948
0.1,0.7000000000000001,16.430152304703892
0.1,0.6000000000000001,11.291819308928506
0.1,0.5,9.572964414391526
0.1,0.4,9.327976194304899
0.1,0.30000000000000004,6.610701894614424
0.1,0.2,3.3084916711834618
0.1,0.1,0.0
0.1,0.0,0.0
0.2,1.0,40.33480896287189
0.2,0.9,30.844672306473395
0.2,0.8,15.57741296535891
0.2,0.7000000000000001,14.175101345490134
0.2,0.6000000000000001,16.790058014111487
0.2,0.5,13.166992421129454
0.2,0.4,11.316619507224738
0.2,0.30000000000000004,7.882310671589659
0.2,0.2,3.6153684902358867
0.2,0.1,0.0
0.2,0.0,0.0
0.30000000000000004,1.0,100.0
0.30000000000000004,0.9,100.0
0.30000000000000004,0.8,100.0
0.30000000000000004,0.7000000000000001,22.830590705193117
0.30000000000000004,0.6000000000000001,100.0
0.30000000000000004,0.5,13.23474827001873
0.30000000000000004,0.4,15.825937217796232
0.30000000000000004,0.30000000000000004,9.658495677952212
0.30000000000000004,0.2,4.351720519732068
0.30000000000000004,0.1,0.0
0.30000000000000004,0.0,0.0
0.4,1.0,100.0
0.4,0.9,100.0
0.4,0.8,100.0
0.4,0.7000000000000001,100.0
0.4,0.6000000000000001,100.0
0.4,0.5,100.0
0.4,0.4,23.583827044274127
0.4,0.30000000000000004,10.746464805986683
0.4,0.2,4.416765344573575
0.4,0.1,0.0
0.4,0.0,0.0
0.5,1.0,100.0
0.5,0.9,100.0
0.5,0.8,100.0
0.5,0.7000000000000001,100.0
0.5,0.6000000000000001,100.0
0.5,0.5,100.0
0.5,0.4,18.604655461191253
0.5,0.30000000000000004,21.32628592730082
0.5,0.2,6.75306622425928
0.5,0.1,0.0
0.5,0.0,0.0
0.6000000000000001,1.0,100.0
0.6000000000000001,0.9,100.0
0.6000000000000001,0.8,100.0
0.6000000000000001,0.7000000000000001,100.0
0.6000000000000001,0.6000000000000001,100.0
0.6000000000000001,0.5,100.0
0.6000000000000001,0.4,100.0
0.6000000000000001,0.30000000000000004,21.158807311025516
0.6000000000000001,0.2,7.116188834790133
0.6000000000000001,0.1,0.0
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,22.362672676351146
0.7000000000000001,0.9,17.30640010378481
0.7000000000000001,0.8,20.011798949202916
0.7000000000000001,0.7000000000000001,15.715891565179113
0.7000000000000001,0.6000000000000001,19.313944354994568
0.7000000000000001,0.5,43.72305588857544
0.7000000000000001,0.4,14.066707427103117
0.7000000000000001,0.30000000000000004,14.852659403723017
0.7000000000000001,0.2,10.83502988616832
0.7000000000000001,0.1,0.0
0.7000000000000001,0.0,0.0
0.8,1.0,17.405159968065032
0.8,0.9,25.338352038166818
0.8,0.8,21.149311928166213
0.8,0.7000000000000001,17.85430355242599
0.8,0.6000000000000001,23.78902917370126
0.8,0.5,18.159874738021784
0.8,0.4,19.73826244237631
0.8,0.30000000000000004,14.230375901901573
0.8,0.2,18.786831001105945
0.8,0.1,0.0
0.8,0.0,0.0
0.9,1.0,24.956482967762703
0.9,0.9,19.12140511617209
0.9,0.8,15.929835151298912
0.9,0.7000000000000001,15.144353507192887
0.9,0.6000000000000001,14.893110007339304
0.9,0.5,22.8889792637303
0.9,0.4,16.611841290906092
0.9,0.30000000000000004,16.31211289553246
0.9,0.2,10.455186548425234
0.9,0.1,0.0
0.9,0.0,0.0
1.0,1.0,23.547554285747754
1.0,0.9,16.642392528794765
1.0,0.8,15.769313230041243
1.0,0.7000000000000001,21.216173161891774
1.0,0.6000000000000001,18.79939270911918
1.0,0.5,17.239255476548266
1.0,0.4,14.831219152592228
1.0,0.30000000000000004,13.126217450938674
1.0,0.2,18.507334979296818
1.0,0.1,0.0
1.0,0.0,0.0
