q_test,t_risk,j_pred
0.0,1.0,6.445152028087218
0.0,0.9,5.744890807646234
0.0,0.8,5.400008602888449
0.0,0.7000000000000001,4.660712429410393
0.0,0.6000000000000001,4.026232593402919
0.0,0.5,3.024307155238015
0.0,0.4,2.119434325898519
0.0,0.30000000000000004,1.1706459843262151
0.0,0.2,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.1,1.0,589.5857383328965
0.1,0.9,7.55782200858091
0.1,0.8,6.818843178279766
0.1,0.7000000000000001,5.567473168590467
0.1,0.6000000000000001,4.7837237889862605
0.1,0.5,3.6941242175421545
0.1,0.4,2.577769775083887
0.1,0.30000000000000004,1.072381995820582
0.1,0.2,0.0
0.1,0.1,0.0
0.1,0.0,0.0
0.2,1.0,4536.7266360085805
0.2,0.9,2454.797128646912
0.2,0.8,9.514469142233366
0.2,0.7000000000000001,7.538952546934593
0.2,0.6000000000000001,5.868618532105258
0.2,0.5,4.678581057855221
0.2,0.4,2.8782096537644737
0.2,0.30000000000000004,1.4583538282069237
0.2,0.2,0.0
0.2,0.1,0.0
0.2,0.0,0.0
0.30000000000000004,1.0,3910.8567912896992
0.30000000000000004,0.9,3257.8625920246013
0.30000000000000004,0.8,15.551606615642761
0.30000000000000004,0.7000000000000001,10.839290309550195
0.30000000000000004,0.6000000000000001,8.350762647528468
0.30000000000000004,0.5,5.252948051333464
0.30000000000000004,0.4,3.682877949455244
0.30000000000000004,0.30000000000000004,1.2674986190600674
0.30000000000000004,0.2,0.0
0.30000000000000004,0.1,0.0
0.30000000000000004,0.0,0.0
0.4,1.0,18093.45785498778
0.4,0.9,15793.898142411103
0.4,0.8,6263.438592492318
0.4,0.7000000000000001,3670.7432294613645
0.4,0.6000000000000001,14.115976229074118
0.4,0.5,8.366111953393029
0.4,0.4,4.10388435189173
0.4,0.30000000000000004,1.9359985369782216
0.4,0.2,0.0
0.4,0.1,0.0
0.4,0.0,0.0
0.5,1.0,26698.021727133688
0.5,0.9,22868.470691119
0.5,0.8,17682.89870956864
0.5,0.7000000000000001,13803.151846626908
0.5,0.6000000000000001,4082.9132812479593
0.5,0.5,23.36713459470323
0.5,0.4,5.986924774946327
0.5,0.30000000000000004,1.7906974809013847
0.5,0.2,0.0
0.5,0.1,0.0
0.5,0.0,0.0
0.6000000000000001,1.0,39467.66239860354
0.6000000000000001,0.9,32725.461719833773
0.6000000000000001,0.8,27915.620905155138
0.6000000000000001,0.7000000000000001,21307.82258930675
0.6000000000000001,0.6000000000000001,15114.885398891563
0.6000000000000001,0.5,4259.730134900029
0.6000000000000001,0.4,11.446777095864304
0.6000000000000001,0.30000000000000004,2.67033092363509
0.6000000000000001,0.2,0.0
0.6000000000000001,0.1,0.0
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,50052.77487252171
0.7000000000000001,0.9,50125.68939029224
0.7000000000000001,0.8,38791.63878349875
0.7000000000000001,0.7000000000000001,31421.15721838379
0.7000000000000001,0.6000000000000001,22810.84369349245
0.7000000000000001,0.5,15835.535230743373
0.7000000000000001,0.4,3588.014761178917
0.7000000000000001,0.30000000000000004,5.876937278263387
0.7000000000000001,0.2,0.0
0.7000000000000001,0.1,0.0
0.7000000000000001,0.0,0.0
0.8,1.0,56602.2726714546
0.8,0.9,53129.100621523285
0.8,0.8,46715.501153509606
0.8,0.7000000000000001,37049.029805415455
0.8,0.6000000000000001,31669.848037907548
0.8,0.5,22778.255891046552
0.8,0.4,11479.092868685198
0.8,0.30000000000000004,15.16818811420874
0.8,0.2,0.0
0.8,0.1,0.0
0.8,0.0,0.0
0.9,1.0,68586.3079473719
0.9,0.9,58185.58839639981
0.9,0.8,54793.20106340801
0.9,0.7000000000000001,45444.22346727134
0.9,0.6000000000000001,40173.55359562844
0.9,0.5,29724.0568546786
0.9,0.4,16085.937799666424
0.9,0.30000000000000004,5152.951805499735
0.9,0.2,0.0
0.9,0.1,0.0
0.9,0.0,0.0
1.0,1.0,81294.75275781447
1.0,0.9,73471.5322143213
1.0,0.8,61765.70623686867
1.0,0.7000000000000001,52425.28664727006
1.0,0.6000000000000001,45737.371205820855
1.0,0.5,39072.312555842225
1.0,0.4,24654.043120716386
1.0,0.30000000000000004,9764.374876698856
1.0,0.2,0.0
1.0,0.1,0.0
1.0,0.0,0.0
