t_risk,j_risk,j_pred
1.0,1.3862943611198906,1.0552494883593295
0.9,1.1755733298042381,0.9004067762423072
0.8,0.9400072584914713,0.6839357719610062
0.7000000000000001,0.672944473242426,0.4550170403166738
0.6000000000000001,0.3646431135879096,0.19718881569530378
0.5,0.0,0.0
0.4,0,0.0
0.30000000000000004,0,0.0
0.2,0,0.0
0.1,0,0.0
0.0,0,0.0
