t_risk,j_risk,j_pred
1.0,10.75055681536833,10.601501356016145
0.9,10.118393721421373,11.268403216063035
0.8,9.411695507483072,11.345828187508241
0.7000000000000001,8.610507151735936,10.163078578537737
0.6000000000000001,7.685603072772387,9.391502904219923
0.5,6.591673732008658,8.143174013607657
0.4,5.2528124241234,7.360438627028788
0.30000000000000004,3.5267199894127153,5.3750617537157925
0.2,1.0939293407637287,2.829381651464123
0.1,0,0.0
0.0,0,0.0
