q_test,t_risk,j_pred
0.0,1.0,10.588239787880136
0.0,0.9,11.039974299097608
0.0,0.8,9.632968469537897
0.0,0.7000000000000001,10.50663743180461
0.0,0.6000000000000001,8.264106469172983
0.0,0.5,9.081706230881512
0.0,0.4,7.347394455491846
0.0,0.30000000000000004,5.2546121344483145
0.0,0.2,2.3955707751980513
0.0,0.1,0.0
0.0,0.0,0.0
0.1,1.0,13.317481605633958
0.1,0.9,14.224311394489419
0.1,0.8,11.091437874820656
0.1,0.7000000000000001,12.599340939382886
0.1,0.6000000000000001,11.340858106373014
0.1,0.5,11.533560464234526
0.1,0.4,8.588786088810988
0.1,0.30000000000000004,6.163647743409713
0.1,0.2,3.147968279984781
0.1,0.1,0.0
0.1,0.0,0.0
0.2,1.0,26301.116783808266
0.2,0.9,3208.3131899164728
0.2,0.8,1549.4982315395005
0.2,0.7000000000000001,30.91651202296704
0.2,0.6000000000000001,21.37380512537898
0.2,0.5,15.47061595468409
0.2,0.4,10.047187108965698
0.2,0.30000000000000004,6.829304900549031
0.2,0.2,3.167808062452103
0.2,0.1,0.0
0.2,0.0,0.0
0.30000000000000004,1.0,30142.530739805505
0.30000000000000004,0.9,15946.708664679427
0.30000000000000004,0.8,23067.402777329855
0.30000000000000004,0.7000000000000001,24193.88473770319
0.30000000000000004,0.6000000000000001,14333.142220912512
0.30000000000000004,0.5,20.448157146427828
0.30000000000000004,0.4,13.413010649024878
0.30000000000000004,0.30000000000000004,9.111162433122393
0.30000000000000004,0.2,4.117891385173979
0.30000000000000004,0.1,0.0
0.30000000000000004,0.0,0.0
0.4,1.0,32279.669128262598
0.4,0.9,38779.01045199342
0.4,0.8,43851.50660953972
0.4,0.7000000000000001,4696.169646988252
0.4,0.6000000000000001,30.41592128423547
0.4,0.5,12482.997837686422
0.4,0.4,77.4372685796676
0.4,0.30000000000000004,12.920767283605807
0.4,0.2,4.795611820971003
0.4,0.1,0.0
0.4,0.0,0.0
0.5,1.0,79067.94645623853
0.5,0.9,61445.360371407114
0.5,0.8,47081.69344618494
0.5,0.7000000000000001,48827.75928443548
0.5,0.6000000000000001,38886.84693023826
0.5,0.5,21564.67043264119
0.5,0.4,15179.011218656826
0.5,0.30000000000000004,21.194879014745794
0.5,0.2,5.423781536068129
0.5,0.1,0.0
0.5,0.0,0.0
0.6000000000000001,1.0,9897.749891307938
0.6000000000000001,0.9,8454.054456754633
0.6000000000000001,0.8,6891.002229007214
0.6000000000000001,0.7000000000000001,16383.61280687091
0.6000000000000001,0.6000000000000001,15.487134404889307
0.6000000000000001,0.5,18.470955418339635
0.6000000000000001,0.4,6733.417287201656
0.6000000000000001,0.30000000000000004,12453.00540661759
0.6000000000000001,0.2,8.415615719309827
0.6000000000000001,0.1,0.0
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,49.9684187902764
0.7000000000000001,0.9,17.195504501644386
0.7000000000000001,0.8,25.443705346627862
0.7000000000000001,0.7000000000000001,23.305873793372342
0.7000000000000001,0.6000000000000001,16.29457268770198
0.7000000000000001,0.5,18.436939037774312
0.7000000000000001,0.4,14.78154977459073
0.7000000000000001,0.30000000000000004,15.85975492269283
0.7000000000000001,0.2,11.148696961235565
0.7000000000000001,0.1,0.0
0.7000000000000001,0.0,0.0
0.8,1.0,82879.80452340182
0.8,0.9,76204.38753027207
0.8,0.8,31790.599129682556
0.8,0.7000000000000001,96495.83284616993
0.8,0.6000000000000001,5887.8995544161335
0.8,0.5,31.348457907971287
0.8,0.4,29343.904399824904
0.8,0.30000000000000004,5512.904999497634
0.8,0.2,11.707857405132527
0.8,0.1,0.0
0.8,0.0,0.0
0.9,1.0,17.41111422932509
0.9,0.9,18.57084738910688
0.9,0.8,17.843845564423827
0.9,0.7000000000000001,22.868972980789238
0.9,0.6000000000000001,19.21022552891851
0.9,0.5,16.012332662876627
0.9,0.4,13.101124986914074
0.9,0.30000000000000004,16.28627039064554
0.9,0.2,23.234724488549006
0.9,0.1,0.0
0.9,0.0,0.0
1.0,1.0,13.666673902310233
1.0,0.9,15.611940721843371
1.0,0.8,18.23452388460049
1.0,0.7000000000000001,13.155427343480767
1.0,0.6000000000000001,13.50860938022338
1.0,0.5,15.675703683226878
1.0,0.4,16.46269925216855
1.0,0.30000000000000004,17.21706290705785
1.0,0.2,13.225777407525676
1.0,0.1,0.0
1.0,0.0,0.0
