q_test,t_risk,j_pred
0.0,1.0,0.7525141136319539
0.0,0.9,0.5166408548328225
0.0,0.8,0.3797951615762279
0.0,0.7000000000000001,0.11688512453495735
0.0,0.6000000000000001,0.0
0.0,0.5,0.0
0.0,0.4,0.0
0.0,0.30000000000000004,0.0
0.0,0.2,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.1,1.0,0.8841585537568335
0.1,0.9,0.6712468402861578
0.1,0.8,0.34798514344458514
0.1,0.7000000000000001,0.12361605315443332
0.1,0.6000000000000001,0.0
0.1,0.5,0.0
0.1,0.4,0.0
0.1,0.30000000000000004,0.0
0.1,0.2,0.0
0.1,0.1,0.0
0.1,0.0,0.0
0.2,1.0,0.8492797879002403
0.2,0.9,0.6255475614026319
0.2,0.8,0.3875904374309166
0.2,0.7000000000000001,0.16505647747017319
0.2,0.6000000000000001,0.0
0.2,0.5,0.0
0.2,0.4,0.0
0.2,0.30000000000000004,0.0
0.2,0.2,0.0
0.2,0.1,0.0
0.2,0.0,0.0
0.30000000000000004,1.0,26.756337652789895
0.30000000000000004,0.9,0.7074695336199841
0.30000000000000004,0.8,0.471090210034645
0.30000000000000004,0.7000000000000001,0.13565694033121212
0.30000000000000004,0.6000000000000001,0.0
0.30000000000000004,0.5,0.0
0.30000000000000004,0.4,0.0
0.30000000000000004,0.30000000000000004,0.0
0.30000000000000004,0.2,0.0
0.30000000000000004,0.1,0.0
0.30000000000000004,0.0,0.0
0.4,1.0,1.0585159610925519
0.4,0.9,0.7398566130877137
0.4,0.8,0.5189493599011145
0.4,0.7000000000000001,0.20292849835778456
0.4,0.6000000000000001,0.0
0.4,0.5,0.0
0.4,0.4,0.0
0.4,0.30000000000000004,0.0
0.4,0.2,0.0
0.4,0.1,0.0
0.4,0.0,0.0
0.5,1.0,19.049044273312575
0.5,0.9,0.8214886820055542
0.5,0.8,0.6190905816692062
0.5,0.7000000000000001,0.1674654863504686
0.5,0.6000000000000001,0.0
0.5,0.5,0.0
0.5,0.4,0.0
0.5,0.30000000000000004,0.0
0.5,0.2,0.0
0.5,0.1,0.0
0.5,0.0,0.0
0.6000000000000001,1.0,49.676456818372316
0.6000000000000001,0.9,0.8003643255774018
0.6000000000000001,0.8,0.5507776034339505
0.6000000000000001,0.7000000000000001,0.23157639649499664
0.6000000000000001,0.6000000000000001,0.0
0.6000000000000001,0.5,0.0
0.6000000000000001,0.4,0.0
0.6000000000000001,0.30000000000000004,0.0
0.6000000000000001,0.2,0.0
0.6000000000000001,0.1,0.0
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,1.2514925666745629
0.7000000000000001,0.9,0.7578845063103743
0.7000000000000001,0.8,0.47117457786258093
0.7000000000000001,0.7000000000000001,0.175186377073013
0.7000000000000001,0.6000000000000001,0.0
0.7000000000000001,0.5,0.0
0.7000000000000001,0.4,0.0
0.7000000000000001,0.30000000000000004,0.0
0.7000000000000001,0.2,0.0
0.7000000000000001,0.1,0.0
0.7000000000000001,0.0,0.0
0.8,1.0,18.742901583471767
0.8,0.9,0.7209316035840874
0.8,0.8,0.4798664396179893
0.8,0.7000000000000001,0.19116334733841697
0.8,0.6000000000000001,0.0
0.8,0.5,0.0
0.8,0.4,0.0
0.8,0.30000000000000004,0.0
0.8,0.2,0.0
0.8,0.1,0.0
0.8,0.0,0.0
0.9,1.0,0.7990254871284219
0.9,0.9,0.6336815088942291
0.9,0.8,0.4097203932873769
0.9,0.7000000000000001,0.08086418275965962
0.9,0.6000000000000001,0.0
0.9,0.5,0.0
0.9,0.4,0.0
0.9,0.30000000000000004,0.0
0.9,0.2,0.0
0.9,0.1,0.0
0.9,0.0,0.0
1.0,1.0,0.7777012204892654
1.0,0.9,0.5315767664678706
1.0,0.8,0.32024870961920643
1.0,0.7000000000000001,0.13386003762497548
1.0,0.6000000000000001,0.0
1.0,0.5,0.0
1.0,0.4,0.0
1.0,0.30000000000000004,0.0
1.0,0.2,0.0
1.0,0.1,0.0
1.0,0.0,0.0
