q_test,t_risk,j_pred
0.0,1.0,2.695066229936003
0.0,0.9,2.2074664391490266
0.0,0.8,1.9651750494210478
0.0,0.7000000000000001,1.5344452020471682
0.0,0.6000000000000001,1.0469465652807197
0.0,0.5,0.6041931832379068
0.0,0.4,0.09170120074837165
0.0,0.30000000000000004,0.0
0.0,0.2,0.0
0.0,0.1,0.0
0.0,0.0,0.0
0.1,1.0,56.90772183445054
0.1,0.9,2.4548841648775834
0.1,0.8,1.6860411671726083
0.1,0.7000000000000001,1.7019745979201588
0.1,0.6000000000000001,1.036751508953365
0.1,0.5,0.4393895527764668
0.1,0.4,0.09827702769908186
0.1,0.30000000000000004,0.0
0.1,0.2,0.0
0.1,0.1,0.0
0.1,0.0,0.0
0.2,1.0,100.83305031227503
0.2,0.9,4.458063866020279
0.2,0.8,2.9762927367466654
0.2,0.7000000000000001,2.3706678203070792
0.2,0.6000000000000001,1.454396426003362
0.2,0.5,0.8092186044740914
0.2,0.4,0.27391474687024564
0.2,0.30000000000000004,0.0
0.2,0.2,0.0
0.2,0.1,0.0
0.2,0.0,0.0
0.30000000000000004,1.0,29.21249132105642
0.30000000000000004,0.9,3.598823018774551
0.30000000000000004,0.8,3.1188520220270552
0.30000000000000004,0.7000000000000001,2.165242718549137
0.30000000000000004,0.6000000000000001,1.5706048035549245
0.30000000000000004,0.5,0.8616715481902072
0.30000000000000004,0.4,0.06780539493655935
0.30000000000000004,0.30000000000000004,0.0
0.30000000000000004,0.2,0.0
0.30000000000000004,0.1,0.0
0.30000000000000004,0.0,0.0
0.4,1.0,100.98982222461501
0.4,0.9,6.256928122286754
0.4,0.8,4.972530927167206
0.4,0.7000000000000001,3.305897214959174
0.4,0.6000000000000001,1.6972451813973612
0.4,0.5,1.2468241155351225
0.4,0.4,0.1433663531392228
0.4,0.30000000000000004,0.0
0.4,0.2,0.0
0.4,0.1,0.0
0.4,0.0,0.0
0.5,1.0,100.96288782753375
0.5,0.9,100.98945329857453
0.5,0.8,100.98662588601066
0.5,0.7000000000000001,5.533411701689854
0.5,0.6000000000000001,2.9670647643655967
0.5,0.5,2.3444592042969665
0.5,0.4,0.061124524912942846
0.5,0.30000000000000004,0.0
0.5,0.2,0.0
0.5,0.1,0.0
0.5,0.0,0.0
0.6000000000000001,1.0,100.99089063133594
0.6000000000000001,0.9,100.98187107528804
0.6000000000000001,0.8,16.067999762926515
0.6000000000000001,0.7000000000000001,8.430316786531492
0.6000000000000001,0.6000000000000001,3.2847032432989067
0.6000000000000001,0.5,1.223505773754332
0.6000000000000001,0.4,0.22491070981237293
0.6000000000000001,0.30000000000000004,0.0
0.6000000000000001,0.2,0.0
0.6000000000000001,0.1,0.0
0.6000000000000001,0.0,0.0
0.7000000000000001,1.0,100.97527453038208
0.7000000000000001,0.9,100.99035489695306
0.7000000000000001,0.8,100.97336584971433
0.7000000000000001,0.7000000000000001,4.961060304164244
0.7000000000000001,0.6000000000000001,3.450956775391247
0.7000000000000001,0.5,1.8276050785918914
0.7000000000000001,0.4,0.33670817097484146
0.7000000000000001,0.30000000000000004,0.0
0.7000000000000001,0.2,0.0
0.7000000000000001,0.1,0.0
0.7000000000000001,0.0,0.0
0.8,1.0,100.98768343713326
0.8,0.9,100.91609546581213
0.8,0.8,100.97365149097283
0.8,0.7000000000000001,100.995477875063
0.8,0.6000000000000001,6.135826531190519
0.8,0.5,2.5241647915837744
0.8,0.4,0.06749087940308052
0.8,0.30000000000000004,0.0
0.8,0.2,0.0
0.8,0.1,0.0
0.8,0.0,0.0
0.9,1.0,100.98180834124287
0.9,0.9,100.98039199362145
0.9,0.8,100.97711065279937
0.9,0.7000000000000001,100.94430560807093
0.9,0.6000000000000001,8.162892443023761
0.9,0.5,1.7212495865991535
0.9,0.4,0.0909225004209557
0.9,0.30000000000000004,0.0
0.9,0.2,0.0
0.9,0.1,0.0
0.9,0.0,0.0
1.0,1.0,100.94340579875856
1.0,0.9,100.97065942147695
1.0,0.8,100.88529757841009
1.0,0.7000000000000001,100.98243740149088
1.0,0.6000000000000001,100.92162424848297
1.0,0.5,100.99784865911154
1.0,0.4,0.8728183247937418
1.0,0.30000000000000004,0.0
1.0,0.2,0.0
1.0,0.1,0.0
1.0,0.0,0.0
