t_risk,v_pred,t_pred
1.0,1.0,0.06282516760645773
0.9,0.9998,0.06282516760645773
0.8,0.9961,0.06282516760645773
0.7000000000000001,0.9871,0.06282516760645773
0.6000000000000001,0.9713,0.06282516760645773
0.5,0.9271,0.06282516760645773
0.4,0.8519,0.06282516760645773
0.30000000000000004,0.7245,0.06282516760645773
0.2,0.0,0.06282516760645773
