t_risk,v_pred,t_pred
1.0,0.5,0.6369159303197572
0.9,0.4946,0.6369159303197572
0.8,0.4667,0.6369159303197572
0.7000000000000001,0.2629,0.6369159303197572
0.6000000000000001,0.0,0.6369159303197572
