t_risk,j_risk,j_pred
1.0,10.8,10.75055681536833
0.9,10.200000000000001,10.118393721421373
0.8,9.5,9.411695507483072
0.7000000000000001,8.700000000000001,8.610507151735936
0.6000000000000001,7.7,7.685603072772387
0.5,6.7,6.591673732008658
0.4,5.300000000000001,5.2528124241234
0.30000000000000004,3.6,3.5267199894127153
0.2,1.2000000000000002,1.0939293407637287
0.1,0.0,0
0.0,0.0,0
